CRASH DATE,CRASH TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
10/18/2016,11:50,,,40.862812,-73.907555,"(40.862812, -73.907555)",LORING PLACE NORTH              ,,,0,0,0,0,0,0,0,0,Other Vehicular,Oversized Vehicle,,,,3543955,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
10/18/2016,2:00,MANHATTAN,10003,40.72628,-73.98938,"(40.72628, -73.98938)",,,69        2 AVENUE                      ,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3542214,Station Wagon/Sport Utility Vehicle,,,,
10/18/2016,18:10,MANHATTAN,10029,40.7923,-73.95046,"(40.7923, -73.95046)",MADISON AVENUE                  ,EAST 104 STREET,,0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,Driver Inattention/Distraction,,,,3542699,Sedan,Sedan,,,
10/18/2016,13:19,BROOKLYN,11218,40.641747,-73.98513,"(40.641747, -73.98513)",37 STREET                       ,13 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3543970,Sedan,Bus,,,
10/18/2016,8:02,BROOKLYN,11218,40.63461,-73.96901,"(40.63461, -73.96901)",18 AVENUE                       ,EAST 9 STREET,,1,0,0,0,0,0,1,0,Unspecified,,,,,3546801,Motorcycle,,,,
10/18/2016,15:50,BRONX,10461,40.85551,-73.830574,"(40.85551, -73.830574)",PELHAM PARKWAY SOUTH            ,SAINT PAUL AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3543467,Sedan,Station Wagon/Sport Utility Vehicle,,,
10/18/2016,15:00,BRONX,10456,40.82357,-73.90786,"(40.82357, -73.90786)",,,951       EAGLE AVENUE                  ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3542818,Bus,Bus,,,
10/18/2016,15:38,,,40.698368,-73.996956,"(40.698368, -73.996956)",BROOKLYN QUEENS EXPRESSWAY      ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3546438,Sedan,Sedan,,,
10/18/2016,23:00,,,40.794735,-73.96988,"(40.794735, -73.96988)",WEST 97 STREET                  ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3543421,Sedan,Sedan,,,
10/18/2016,9:00,BROOKLYN,11233,40.668377,-73.92012,"(40.668377, -73.92012)",PITKIN AVENUE                   ,HOWARD AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3547744,Sedan,Sedan,,,
10/18/2016,12:00,STATEN ISLAND,10309,40.529453,-74.211006,"(40.529453, -74.211006)",MAGUIRE AVENUE                  ,DRUMGOOLE ROAD EAST,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3542601,Pick-up Truck,Sedan,,,
10/18/2016,6:15,BROOKLYN,11207,40.675632,-73.89878,"(40.675632, -73.89878)",ATLANTIC AVENUE                 ,GEORGIA AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3542441,Sedan,Sedan,,,
10/18/2016,12:30,BRONX,10473,40.822243,-73.88057,"(40.822243, -73.88057)",,,953       COLGATE AVENUE                ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3542570,Sedan,Sedan,,,
10/18/2016,19:35,MANHATTAN,10065,40.761173,-73.95789,"(40.761173, -73.95789)",EAST 63 STREET                  ,YORK AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3543081,Bus,Station Wagon/Sport Utility Vehicle,,,
10/18/2016,16:20,BRONX,10462,40.836346,-73.85222,"(40.836346, -73.85222)",CASTLE HILL AVENUE              ,STARLING AVENUE,,0,1,0,1,0,0,0,0,Failure to Yield Right-of-Way,,,,,3543581,Dump,,,,
10/18/2016,14:32,,,40.76432,-73.9772,"(40.76432, -73.9772)",WEST 57 STREET                  ,,,0,0,0,0,0,0,0,0,Illnes,Fatigued/Drowsy,,,,3546091,Pick-up Truck,Sedan,,,
10/18/2016,21:50,BROOKLYN,11221,40.688213,-73.919815,"(40.688213, -73.919815)",BROADWAY                        ,MADISON STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3542658,Station Wagon/Sport Utility Vehicle,,,,
10/18/2016,19:00,QUEENS,11378,40.72691,-73.90033,"(40.72691, -73.90033)",65 PLACE                        ,55 AVENUE,,2,0,0,0,0,0,2,0,View Obstructed/Limited,Unspecified,,,,3542644,Sedan,Sedan,,,
10/18/2016,13:36,BROOKLYN,11212,40.65818,-73.92465,"(40.65818, -73.92465)",EAST 91 STREET                  ,CLARKSON AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3551596,Sedan,Sedan,,,
10/18/2016,17:46,BROOKLYN,11230,40.62685,-73.97643,"(40.62685, -73.97643)",,,1080      MC DONALD AVENUE              ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3543763,Sedan,Pick-up Truck,,,
10/18/2016,15:00,MANHATTAN,10024,40.780987,-73.976204,"(40.780987, -73.976204)",,,370       COLUMBUS AVENUE               ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3542766,Sedan,Sedan,,,
10/18/2016,17:10,STATEN ISLAND,10307,40.518726,-74.24025,"(40.518726, -74.24025)",ARTHUR KILL ROAD                ,NASSAU PLACE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,Unspecified,,,3543605,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
10/18/2016,12:15,BRONX,10469,40.861523,-73.84328,"(40.861523, -73.84328)",,,2426      EASTCHESTER ROAD              ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3543073,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
10/18/2016,7:10,QUEENS,11433,40.699146,-73.79313,"(40.699146, -73.79313)",,,106-33    BREWER BOULEVARD              ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3542506,Sedan,Sedan,,,
10/18/2016,20:45,QUEENS,11433,40.69687,-73.78072,"(40.69687, -73.78072)",110 AVENUE                      ,173 STREET,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,Unspecified,,,3542838,Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,,
10/18/2016,17:30,QUEENS,11379,40.712376,-73.879295,"(40.712376, -73.879295)",,,67-14     73 PLACE                      ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3542646,Sedan,Station Wagon/Sport Utility Vehicle,,,
10/18/2016,16:40,MANHATTAN,10026,40.80587,-73.95281,"(40.80587, -73.95281)",SAINT NICHOLAS AVENUE           ,WEST 119 STREET,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,3542778,Station Wagon/Sport Utility Vehicle,Motorbike,,,
10/18/2016,21:35,,,40.782936,-73.94419,"(40.782936, -73.94419)",EAST 96 STREET                  ,FDR DRIVE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3542694,Taxi,Taxi,,,
10/18/2016,10:15,,,40.64404,-73.877525,"(40.64404, -73.877525)",SEAVIEW AVENUE                  ,,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,Unspecified,,,3543097,Sedan,Sedan,Sedan,,
10/18/2016,14:30,MANHATTAN,10128,40.787224,-73.95417,"(40.787224, -73.95417)",EAST 96 STREET                  ,MADISON AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3543630,Station Wagon/Sport Utility Vehicle,Bus,,,
10/18/2016,8:30,QUEENS,11103,40.762386,-73.911804,"(40.762386, -73.911804)",44 STREET                       ,30 AVENUE,,0,0,0,0,0,0,0,0,Glare,Turning Improperly,,,,3542337,Sedan,picku,,,
10/18/2016,9:45,MANHATTAN,10019,40.76588,-73.99464,"(40.76588, -73.99464)",WEST 50 STREET                  ,11 AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,,,,3542690,Pick-up Truck,Taxi,,,
10/18/2016,13:22,,,40.60101,-73.934235,"(40.60101, -73.934235)",KNAPP STREET                    ,GERRITSEN AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3543482,Sedan,Sedan,,,
10/18/2016,11:00,,,40.693047,-73.99074,"(40.693047, -73.99074)",REMSEN STREET                   ,,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Driver Inattention/Distraction,,,,3544557,Sedan,Box Truck,,,
10/18/2016,6:44,,,40.77039,-73.91771,"(40.77039, -73.91771)",HOYT AVENUE SOUTH               ,31 STREET,,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,,,,3542336,Sedan,Dump,,,
10/18/2016,7:20,,,40.852673,-73.919106,"(40.852673, -73.919106)",UNDERCLIFF AVENUE               ,SEDGWICK AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3543193,Van,Sedan,,,
10/18/2016,23:45,,,40.70145,-73.989624,"(40.70145, -73.989624)",BROOKLYN QUEENS EXPRESSWAY      ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3547170,Sedan,Sedan,,,
10/18/2016,0:00,QUEENS,11365,40.733086,-73.80484,"(40.733086, -73.80484)",,,164-02    69 AVENUE                     ,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,Unspecified,,,,3548381,Sedan,Station Wagon/Sport Utility Vehicle,,,
10/18/2016,14:00,MANHATTAN,10023,40.772415,-73.97874,"(40.772415, -73.97874)",WEST 66 STREET                  ,CENTRAL PARK WEST,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3542767,Pick-up Truck,Taxi,,,
10/18/2016,17:00,QUEENS,11367,40.737103,-73.81334,"(40.737103, -73.81334)",65 AVENUE                       ,155 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3542760,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,,
10/18/2016,20:27,BRONX,10461,40.83986,-73.85,"(40.83986, -73.85)",,,2419      DORSEY STREET                 ,0,0,0,0,0,0,0,0,Unspecified,,,,,3544179,Station Wagon/Sport Utility Vehicle,,,,
10/18/2016,18:00,,,40.88809,-73.89254,"(40.88809, -73.89254)",MAJOR DEEGAN EXPRESSWAY         ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3543444,Sedan,Station Wagon/Sport Utility Vehicle,,,
10/18/2016,18:30,,,40.86804,-73.879105,"(40.86804, -73.879105)",SOUTHERN BOULEVARD              ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3543952,Sedan,,,,
10/18/2016,5:00,BRONX,10459,40.820305,-73.89083,"(40.820305, -73.89083)",BRUCKNER BOULEVARD              ,HUNTS POINT AVENUE,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3543237,Sedan,Sedan,,,
10/18/2016,8:40,,,40.837315,-73.92331,"(40.837315, -73.92331)",SHAKESPEARE AVENUE              ,,,0,0,0,0,0,0,0,0,Cell Phone (hand-Held),Unspecified,,,,3542315,Sedan,Station Wagon/Sport Utility Vehicle,,,
10/18/2016,18:55,QUEENS,11434,40.684982,-73.771904,"(40.684982, -73.771904)",,,119-74    MERRICK BOULEVARD             ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3542746,Pick-up Truck,Pick-up Truck,,,
10/18/2016,15:30,QUEENS,11432,40.71539,-73.80036,"(40.71539, -73.80036)",,,165-65    84 AVENUE                     ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3542762,Sedan,Station Wagon/Sport Utility Vehicle,,,
10/18/2016,14:00,,,,,,HUTCHINSON RIVER PARKWAY        ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3543889,Sedan,Sedan,,,
10/18/2016,8:57,,,,,,CROMWELL CIRCLE                 ,,,3,0,0,0,0,0,3,0,Glare,,,,,3542793,Station Wagon/Sport Utility Vehicle,,,,
10/18/2016,8:10,BROOKLYN,11217,40.682724,-73.97216,"(40.682724, -73.97216)",,,718       ATLANTIC AVENUE               ,1,0,0,0,0,0,1,0,Glare,Unspecified,,,,3542676,Pick-up Truck,Sedan,,,
10/18/2016,16:30,QUEENS,11417,40.679523,-73.85144,"(40.679523, -73.85144)",,,105-11    87 STREET                     ,0,0,0,0,0,0,0,0,Unspecified,,,,,3542650,Station Wagon/Sport Utility Vehicle,,,,
10/18/2016,18:45,,,40.5953,-74.1619,"(40.5953, -74.1619)",RICHMOND AVENUE                 ,ROCKLAND AVENUE,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,3542837,Sedan,Station Wagon/Sport Utility Vehicle,,,
10/18/2016,14:10,MANHATTAN,10036,40.756138,-73.98318,"(40.756138, -73.98318)",WEST 44 STREET                  ,AVENUE OF THE AMERICAS,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3543557,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
10/18/2016,16:17,,,40.699635,-73.96082,"(40.699635, -73.96082)",RUTLEDGE STREET                 ,,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3543795,Sedan,,,,
10/18/2016,7:35,,,,,,,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3542407,Station Wagon/Sport Utility Vehicle,Pick-up Truck,,,
10/18/2016,10:33,BRONX,10461,40.851685,-73.83106,"(40.851685, -73.83106)",WILKINSON AVENUE                ,HOBART AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3543154,Taxi,Sedan,,,
10/18/2016,15:57,BROOKLYN,11231,40.679115,-74.00555,"(40.679115, -74.00555)",COLUMBIA STREET                 ,LUQUER STREET,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3542623,Sedan,Station Wagon/Sport Utility Vehicle,,,
10/18/2016,18:30,BRONX,10463,40.874863,-73.91171,"(40.874863, -73.91171)",,,135       WEST 225 STREET               ,0,0,0,0,0,0,0,0,Unspecified,,,,,3544159,Sedan,,,,
10/18/2016,19:30,BROOKLYN,11223,40.592186,-73.9777,"(40.592186, -73.9777)",86 STREET                       ,WEST 7 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3542635,Sedan,Sedan,Sedan,,
10/18/2016,15:00,QUEENS,11416,40.681484,-73.85049,"(40.681484, -73.85049)",89 STREET                       ,102 ROAD,,0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,Unspecified,Unspecified,,,3542603,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,,
10/18/2016,11:30,STATEN ISLAND,10306,40.582195,-74.1103,"(40.582195, -74.1103)",RICHMOND ROAD                   ,MIDLAND AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3542563,Sedan,Pick-up Truck,,,
10/18/2016,7:00,MANHATTAN,10001,40.749546,-73.98798,"(40.749546, -73.98798)",,,1293      BROADWAY                      ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3543533,Taxi,Sedan,,,
10/18/2016,9:30,BROOKLYN,11216,40.67363,-73.95401,"(40.67363, -73.95401)",BEDFORD AVENUE                  ,PARK PLACE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3543355,Bike,Sedan,,,
10/18/2016,17:35,QUEENS,11373,40.7334,-73.87508,"(40.7334, -73.87508)",57 AVENUE                       ,SEABURY STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,,3542823,Station Wagon/Sport Utility Vehicle,Sedan,,,
10/18/2016,14:40,QUEENS,11375,40.720165,-73.844795,"(40.720165, -73.844795)",71 AVENUE                       ,AUSTIN STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3542599,Pick-up Truck,Sedan,,,
10/18/2016,13:00,,,40.700592,-73.85457,"(40.700592, -73.85457)",WOODHAVEN BOULEVARD             ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3542840,Sedan,Station Wagon/Sport Utility Vehicle,,,
10/18/2016,10:20,QUEENS,11419,40.68899,-73.81707,"(40.68899, -73.81707)",128 STREET                      ,LIBERTY AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3542522,Station Wagon/Sport Utility Vehicle,Bus,,,
10/18/2016,16:30,,,40.65269,-73.86382,"(40.65269, -73.86382)",BELT PARKWAY                    ,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,,3542600,Station Wagon/Sport Utility Vehicle,Sedan,Sedan,Sedan,
10/18/2016,1:17,,,40.75828,-73.957825,"(40.75828, -73.957825)",QUEENSBORO BRIDGE UPPER ROADWAY ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3542704,Taxi,Taxi,,,
10/18/2016,13:58,QUEENS,11368,40.757847,-73.84211,"(40.757847, -73.84211)",,,126-82    WILLETS POINT BOULEVARD       ,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3542814,Box Truck,Sedan,,,
10/18/2016,20:00,QUEENS,11417,40.67961,-73.85052,"(40.67961, -73.85052)",,,105-05    88 STREET                     ,0,0,0,0,0,0,0,0,Unspecified,,,,,3542653,Sedan,,,,
10/18/2016,8:20,MANHATTAN,10016,40.743782,-73.97352,"(40.743782, -73.97352)",EAST 34 STREET                  ,1 AVENUE,,0,0,0,0,0,0,0,0,Passing Too Closely,Passing Too Closely,,,,3543843,Sedan,Sedan,,,
10/18/2016,10:28,,,40.85056,-73.88246,"(40.85056, -73.88246)",SOUTHERN BOULEVARD              ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3542462,Station Wagon/Sport Utility Vehicle,Sedan,,,
10/18/2016,0:55,QUEENS,11412,40.69247,-73.75942,"(40.69247, -73.75942)",192 STREET                      ,LINDEN BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3542103,Station Wagon/Sport Utility Vehicle,Sedan,,,
10/18/2016,17:05,BRONX,10464,40.85221,-73.78818,"(40.85221, -73.78818)",MINNIEFORD AVENUE               ,BEACH STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3542656,Station Wagon/Sport Utility Vehicle,Bike,,,
10/18/2016,8:00,,,40.736534,-73.85611,"(40.736534, -73.85611)",LONG ISLAND EXPRESSWAY          ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3542817,Station Wagon/Sport Utility Vehicle,Box Truck,,,
10/18/2016,20:30,QUEENS,11420,40.681007,-73.81957,"(40.681007, -73.81957)",111 AVENUE                      ,121 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3546641,Station Wagon/Sport Utility Vehicle,Sedan,,,
10/18/2016,14:50,,,40.760426,-73.96002,"(40.760426, -73.96002)",EAST 61 STREET                  ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3542698,Bus,Sedan,,,
10/18/2016,17:00,,,40.688763,-73.80833,"(40.688763, -73.80833)",107 AVENUE                      ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3542720,Station Wagon/Sport Utility Vehicle,Sedan,,,
10/18/2016,15:23,QUEENS,11377,40.7452,-73.89111,"(40.7452, -73.89111)",41 AVENUE                       ,74 STREET,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3547745,Sedan,Bike,,,
10/18/2016,16:00,QUEENS,11385,40.70543,-73.87769,"(40.70543, -73.87769)",CENTRAL AVENUE                  ,73 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3542645,Sedan,Sedan,,,
10/18/2016,8:50,QUEENS,11101,40.746296,-73.93041,"(40.746296, -73.93041)",34 STREET                       ,43 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3543640,Sedan,Station Wagon/Sport Utility Vehicle,,,
10/18/2016,15:15,BRONX,10466,40.887592,-73.8572,"(40.887592, -73.8572)",EAST 226 STREET                 ,BARNES AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3544396,Station Wagon/Sport Utility Vehicle,Sedan,,,
10/18/2016,12:11,MANHATTAN,10024,40.788883,-73.97786,"(40.788883, -73.97786)",WEST 86 STREET                  ,WEST END AVENUE,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3542854,Pick-up Truck,Convertible,,,
10/18/2016,8:15,,,40.68655,-74.008125,"(40.68655, -74.008125)",BROOKLYN BATTERY TUNNEL         ,,,1,0,0,0,0,0,1,0,Unsafe Lane Changing,Unspecified,,,,3544418,Station Wagon/Sport Utility Vehicle,Motorcycle,,,
10/18/2016,16:15,BRONX,10454,40.806164,-73.909134,"(40.806164, -73.909134)",BRUCKNER BOULEVARD              ,EAST 141 STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Other Vehicular,,,,3542672,Sedan,Sedan,,,
10/18/2016,18:20,BROOKLYN,11222,40.73046,-73.9515,"(40.73046, -73.9515)",MC GUINNESS BOULEVARD           ,GREENPOINT AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3542883,Station Wagon/Sport Utility Vehicle,,,,
10/18/2016,7:50,,,40.71116,-73.879074,"(40.71116, -73.879074)",73 PLACE                        ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3542401,Pick-up Truck,PK,,,
10/18/2016,8:50,BRONX,10453,40.853813,-73.90851,"(40.853813, -73.90851)",DAVIDSON AVENUE                 ,WEST BURNSIDE AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unsafe Speed,,,,3542440,Sedan,Van Camper,,,
10/18/2016,13:00,QUEENS,11433,40.6922,-73.79173,"(40.6922, -73.79173)",159 STREET                      ,110 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3552535,Station Wagon/Sport Utility Vehicle,Sedan,,,
10/18/2016,12:46,BROOKLYN,11220,40.633232,-74.01192,"(40.633232, -74.01192)",64 STREET                       ,8 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3543407,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
10/18/2016,22:20,BROOKLYN,11210,40.62573,-73.9564,"(40.62573, -73.9564)",OCEAN AVENUE                    ,AVENUE J,,0,0,0,0,0,0,0,0,Unspecified,,,,,3545239,Sedan,,,,
10/18/2016,18:38,BROOKLYN,11201,40.691906,-73.99259,"(40.691906, -73.99259)",,,46        LIVINGSTON STREET             ,0,0,0,0,0,0,0,0,Unspecified,,,,,3545260,Sedan,Station Wagon/Sport Utility Vehicle,,,
10/18/2016,18:45,MANHATTAN,10004,40.70425,-74.01157,"(40.70425, -74.01157)",SOUTH WILLIAM STREET            ,BROAD STREET,,0,0,0,0,0,0,0,0,Passenger Distraction,Oversized Vehicle,,,,3543213,Station Wagon/Sport Utility Vehicle,Box Truck,,,
10/18/2016,13:24,BRONX,10456,40.83228,-73.90963,"(40.83228, -73.90963)",WEBSTER AVENUE                  ,EAST 168 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,3542558,Station Wagon/Sport Utility Vehicle,Taxi,,,
10/18/2016,19:55,,,40.77958,-73.98183,"(40.77958, -73.98183)",WEST 73 STREET                  ,BROADWAY,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3543293,Pick-up Truck,Sedan,,,
10/18/2016,9:00,,,40.829304,-73.87061,"(40.829304, -73.87061)",GLEASON AVENUE                  ,,,1,0,1,0,0,0,0,0,Unspecified,,,,,3542569,Station Wagon/Sport Utility Vehicle,,,,
10/18/2016,19:53,,,40.80119,-73.93003,"(40.80119, -73.93003)",FDR DRIVE                       ,,,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Reaction to Uninvolved Vehicle,,,,3543332,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
10/18/2016,14:30,,,40.71937,-73.7876,"(40.71937, -73.7876)",GRAND CENTRAL PKWY              ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3542757,Station Wagon/Sport Utility Vehicle,Sedan,,,
10/18/2016,21:15,,,40.778458,-73.90451,"(40.778458, -73.90451)",35 STREET                       ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3543841,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
10/18/2016,20:31,BRONX,10459,40.818348,-73.89413,"(40.818348, -73.89413)",TIFFANY STREET                  ,SOUTHERN BOULEVARD,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3543238,Sedan,Station Wagon/Sport Utility Vehicle,,,
10/18/2016,20:02,BRONX,10451,40.82065,-73.917725,"(40.82065, -73.917725)",EAST 155 STREET                 ,COURTLANDT AVENUE,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3542663,Sedan,,,,
10/18/2016,10:28,BROOKLYN,11232,40.659584,-74.00247,"(40.659584, -74.00247)",29 STREET                       ,3 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3542466,Sedan,Box Truck,,,
10/18/2016,22:11,BROOKLYN,11234,40.633423,-73.92842,"(40.633423, -73.92842)",,,1601      UTICA AVENUE                  ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3542810,Sedan,Station Wagon/Sport Utility Vehicle,,,
10/18/2016,8:35,QUEENS,11426,40.73518,-73.71835,"(40.73518, -73.71835)",HILLSIDE AVENUE                 ,249 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3542378,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
10/18/2016,6:24,,,40.696556,-73.98091,"(40.696556, -73.98091)",BROOKLYN QUEENS EXPRESSWAY      ,,,0,0,0,0,0,0,0,0,Obstruction/Debris,,,,,3542709,Station Wagon/Sport Utility Vehicle,,,,
10/18/2016,16:50,,,40.690426,-73.92114,"(40.690426, -73.92114)",GATES AVENUE                    ,,,2,0,0,0,0,0,2,0,Passing Too Closely,Unspecified,,,,3543054,Bus,Station Wagon/Sport Utility Vehicle,,,
10/18/2016,13:55,BROOKLYN,11226,40.64495,-73.95186,"(40.64495, -73.95186)",BEVERLEY ROAD                   ,ROGERS AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3548395,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
